title_id,title,genre,authors,weekdays,length,subscriber,rating,views,likes,status,daily_pass,synopsis
4637,Charming the Duke of the North,Fantasy,"Stardustvia, gachunga, zusiha",Released,5,825055,9.51,31200000,3300000,COMPLETED,True,"Rinha, Korea's most beloved actress, gets into an accident while on set. When she regains consciousness, she realizes she has traveled to the Kingdom of Iklein and meets the northern duke Calcion, who saves her from a demonic beast. Calcion asks her to be his fake lover so she can get into socialite and discover the conspiracy happening in his castle."
4942,Divorcing My Tyrant Husband,Romance,"Oh Youn Ha, Josara",Released,3,651315,8.77,34500000,3700000,COMPLETED,True,"Lim Jeongah used to be an ordinary grad student living in South Korea. After reading the novel “The Flower From Another World,” late into the night, she wakes up as Empress Robellia Le Castilla, the wife of the tyrant Alexandros the second. Though Jeongah had felt sorry for Robellia while reading the novel, she never wanted to become her. Alas, Jeongah must accept her new reality and find a way to divorce her husband. At first, she thinks this will be easy, as the emperor is always cold toward Robellia and only expresses affection to his consort in the novel. However, every act of trying to get Alexandros to agree to a divorce piques his curiosity instead. Will Jeongah succeed at getting the happy, solo life she wished for Robellia to have?"
3412,The Male Lead's Girl Friend,Romance,"KAKON, Ryu Heon",Released,7,519688,9.38,24500000,2300000,COMPLETED,True,"Waking up inside your favorite novel sounds like a dream come true. Unless you’re born as the hated villainess, that is. Our new, full-fledged Louise Sweeny must try to reinvent her character to dodge her doomed fate of being killed off at the end of the story. It seemed easy enough at first, but there’s one big problem. The story, which she knew like the back of her hand, has veered so far off course that she can’t predict what plot twists are coming next. Can she avoid getting in the way of the male and female leads’ romance to save herself from impending demise?"
3039,Tricked into Becoming the Heroine's Stepmother,Fantasy,"HARIHEEN, MOKGAMGI",Released,7,1300000,9.67,92100000,9100000,COMPLETED,True,"After her death, Daisy Heidi is reincarnated into the world of “Why Did the Duke’s Daughter Roll Across the Pumpkin Patch?”, a so-called “tragedy” novel where the beautiful heroine Pierta indulges in reckless lust and hedonism with ten ardent suitors to a bitter end. Though Daisy is reborn as a poor commoner in this world, she has one distinct advantage over others in her second chance at life -- she’s the author of the original novel! When fate brings Daisy into the lives of the novel’s heroine Pierta and her dashing father Duke Henstone, Daisy vows to do everything she can to prevent Pierta’s future of despair."
1438,Mage & Demon Queen,Comedy,Color_LES,Released,19,2800000,9.77,382100000,25300000,COMPLETED,True,"Adventurers seek to take the demon queen’s head, but a love-struck young female mage wishes to take her hand. Join us won’t you, for this bawdy tale of love and persistence set inside a real-life RPG."
3199,I Get Stronger the More I Eat,Action,"Kitaeon, Frost Mourne",Released,5,529477,9.17,32400000,2600000,COMPLETED,True,"Known as “Pet Shop,” Mr. Kim has the unique ability to absorb the skills of the creatures he eats. One day, Pet Shop is mysteriously transported to a magical world full of orcs, trolls, and monsters. A new world, new chow, and new skills. Now Pet Shop is determined to become the most powerful creature in the world. Follow his epic climb to the top of the food chain."
4151,"Patience, My Lady!",Fantasy,"daybook, ebisushi",Released,3,131005,7.87,2700000,350310,COMPLETED,True,"When the Kingdom of White was conquered 500 years ago, the king and his subjects were exiled to a small tract of wasteland covered in ice. There they endured cold and hunger, relying on the magic of Archmage Yggdrasil to build the world’s smallest self-governing territory. As the last heir to her family, Rose now rules over this land as its lord. Rescuing former citizens who have fallen prey to trafficking abroad, she pours her heart and soul into making them thrive at home. But first things first, she must fill up the treasury to fund this mission! The business-savvy lord invites dragons, dwarfs, and elves to join in the effort, turning White into a haven for all races. Yggdrasil couldn’t be prouder of this utopia in the making, but will Lord Rose ever get to leave her money troubles behind?"
3484,Perfect Marriage Revenge,Romance,"Yibambe, so young, Jerryball",Released,7,1200000,9.37,100100000,7500000,COMPLETED,True,"Iju Han isn’t sure where her life went wrong. Once the heiress to a wealthy business magnate, she’s now an ordinary housewife whose main concerns are her nagging in-laws and household chores. Things take a much more tragic turn, however, when she finds her husband confessing his love to her stepsister. Devastated, she runs away, only to be hit by a car and killed. But when she opens her eyes, she finds that she’s awakened a year ago in the past, before her life went awry. Given a second chance at life, Iju vows revenge, determined to take back all that she’s lost."
3908,Daytime Star,Drama,"Chaeun, Godago",Released,6,903993,9.87,64800000,4000000,COMPLETED,True,"A struggling, no-name actress of seven years, Yura Hwang. She barely lands a minor role in a movie that’s bound to be a success.
A celebrity’s celebrity, Seunghyeon Kang, keeps running into Yura, who always seems to be shedding tears every time he comes across her.
As these two reunite in the new movie, “Time,” will Yura finally seize the moment to make her name known? And will Seunghyeon figure out why he can’t get Yura out of his mind? Only time will tell."
4345,Taming the Marquess,Romance,"Ire, KRFFR, gol_G",Released,3,410898,9.11,15900000,1700000,COMPLETED,True,"Laranora Ador gets more than she bargained for when she rescues a young boy from being sold off in an infamous auction house. The boy is actually Eskal Van Dyck, the ""Crazy Marquess,"" in disguise! Unaware of his violent and heartless true nature, Laranora takes Eskal under her wing. Determined to raise him with utmost care and respect, Laranora grows deeply attached to Eskal… and in return, the true Eskal begins to fall in love with her. Unfortunately, Eskal is often targeted for his powerful magic and ruthless ways, which leads to a tragic event that separates the two. But Eskal is determined to find her again as his true self. Will Laranora be able to accept who he really is? And more importantly, what will happen when something fishy brewing in the Imperial Palace may involve them both?"
1267,The First Night With the Duke,Fantasy,"MSG, Teava, Hwang DoTol",Released,7,1300000,9.66,113400000,12400000,COMPLETED,True,"A handsome, selfish noble falls for a beautiful, kind commoner -- at least, that’s how the story’s supposed to go. When an average college student wakes up as Ripley, an extra in her favorite romance novel, she resolves to enjoy the luxuries of her character’s status while watching the novel's plot unfold from the sidelines. However, her plans are soon derailed when she finds herself in bed with no other than Duke Zeronis, the novel’s hero! Dodging the villainess’ schemes, the Duke’s advances, and her own feelings, can Ripley keep the story on track and survive beyond the first night?"
4467,Dear Nemesis,Drama,"MUJEONG, ohsso, Minato",Released,7,520181,9.5,32700000,3400000,COMPLETED,True,"Calmia Phlox is given a second chance at life, but this time, she must compete against her beloved twin brother to gain back her coveted status and title as Countess Phlox. What’s more, her nemesis wants to... marry her?! Striking a deal with her former archenemy, Rudbeckia, while struggling between her ambitions and her fondness for her brother, will Calmia reclaim what is hers?"
2832,Eaternal Nocturnal,Romance,instantmiso,Released,7,1400000,9.81,97800000,10600000,COMPLETED,True,"The man of her dreams does exist… too bad she can’t fall asleep. When Eve is visited one night by a mysterious apparition, she finds that her chronic insomnia is miraculously cured. Meanwhile Dae, the dream eater, finds himself unexpectedly and unwillingly drawn to Eve. This can either be a dream come true or their worst nightmare."
2921,Sixth Sense Kiss,Romance,"Got W, Jocobong",Released,7,1100000,9.64,86700000,6600000,COMPLETED,True,"Yesul Hong has a secret -- when she kisses someone, she can see flashes of their future. It’s hard to believe she’s ever met the right guy when she can’t even see herself in their destiny. She doesn’t get much use out of her ability until one day, when she accidentally kisses her evil boss, Minhu Cha, who’s got a secret of his own. To her utter shock, she sees a vision of herself… in bed with him! As if that’s not confusing enough, she shows up to work the next day to find out that her first love has been hired to work in her department. Will she be able to survive working with the man she wished had been her destiny and the man she’s destined to be with?"
2114,To Love Your Enemy,Romance,"Jungyoon, Taegeon",Released,12,2200000,9.48,152900000,13400000,COMPLETED,True,"Having mastered the art of lying her way through life, Yeonhee Bae has vowed to leave her past behind and make a fresh start for herself by going to college at 24. But when she runs into someone who knows a secret from her past that could completely ruin her reputation, her hopes for a perfect life suddenly start to crumble. Amidst college gossip, crushes, and jealousy, can the two set aside their differences and embrace each other for who they really are?"
3591,Wished You Were Dead,Drama,"SEOCHEONG, ARAN, JINSEO, KIMAE",Released,7,1200000,9.03,103500000,8600000,COMPLETED,True,"King Karloi of Croisen finds himself at odds with his position in life. His wife’s father, Duke Deluah, is angling for the throne, and as an outsider to the family, Karloi fears for his position. His frustrations have affected his marriage, though he finds himself questioning his cold approach to his wife, Evonne. He may no longer recognize her, but Evonne saved his life long ago, and was his first love. This is but one of many secrets Evonne bears the weight of, having fallen victim to a curse that prevents her from telling any secrets..."
2606,My Gently Raised Beast,Romance,"Yeoseulki, Early Flower, Kim JunJun, Teava",Released,9,1700000,9.7,124100000,12000000,COMPLETED,True,"Blondina is living a real-life Cinderella story. After growing up poor and enduring a difficult childhood, she discovers that she is a princess of the Ates empire. However, her estranged father and half-siblings give her the cold shoulder when she moves into the palace, and Blondina must keep a low profile. That all changes when she befriends Amon, a cat-like creature with mysterious intentions. For years, creatures like Amon and humans have struggled to live in harmony. Can Blondina and Amon’s friendship bring peace, or will it deepen the rift between their people?"
4747,Night Owls & Summer Skies,Romance,"TIKKLIL, Rebecca Sullivan, WmW",Released,8,618383,9.78,33200000,3400000,COMPLETED,True,"Despite her tough exterior, seventeen year-old Emma Lane has never been the outdoorsy type. So when her mother unceremoniously dumps her at Camp Mapplewood for the summer, she’s determined to get kicked out fast. However, when she draws the attention of Vivian Black, a mysterious and gorgeous assistant counselor, she discovers that there may be more to this camp than mean girls and mosquitos. There might even be love."
6138,Taming the Corrupted,Romance,"LICO, Purple village",Released,3,234436,8.43,7900000,750698,COMPLETED,True,"Arlenne Serkia is granted the chance to go back in time and devises a plan to ruin the man who stabbed her heart. The key to her scheme is the Kasadin, renowned for his unmatched swordsmanship and stunning beauty. As the only child, Arlene realizes her family and position is at a disadvantage and she convinces her father to take Kasadin in to act as her sword and shield. But Kasadin has a past much deeper and more dangerous than she realizes... and this drives his own motives for staying close to her, both personal and political. If Arlenne isn’t careful, the user might end up being used!"
3691,The RUNWAY,Romance,"Domi, Nokdu, Hirachell",Released,7,1000000,9.07,74500000,4400000,COMPLETED,True,"My one-night stand from Paris is my new boss?! 
Jian, an editor of the fashion magazine The Runway, impulsively leaves to Paris after finding out about her ex-fiance’s affair. She meets a mysterious, handsome, and somewhat cynical guy who helped her from pickpockets in Paris, and ends up having a one-night stand with him.
3 months later, she meets him again-at her office, as an elite new chief editor from France!"
3790,Secretary Out-of-Order,Romance,"QuornQuorn, Parand",Released,7,748937,9.3,32700000,2600000,COMPLETED,True,"Yu-eun Gam, a very capable secretary, works at IREN under the relentless CEO, Dohyeok Chae. After getting fed up with Dohyeok’s ruthless workload and cruel behavior, she buys a lottery ticket out of impulse and wins. Full of hope for her future, she hands in a letter of resignation only to be rejected."
2027,The Boxer,Sports,JH,Released,7,1600000,9.86,175300000,11700000,COMPLETED,True,You’ve got the raw talent. Or you’re the underdog. But do you have the heart? Do you have what it takes? Let’s see what you’re made of. The real fight starts now!
485,Bastard,Thriller,"Carnby Kim, Youngchan Hwang",Released,11,1700000,9.87,150100000,8100000,COMPLETED,True,There is a serial killer in my house!
1285,Sweet Home,Thriller,"Carnby Kim, Youngchan Hwang",Released,15,3400000,9.85,268600000,19300000,COMPLETED,True,"Now a major adaptation on streaming. 
After an unexpected family tragedy, a reclusive high school student is forced to leave his home -- only to face something much scarier: a reality where monsters are trying to wipe out humanity. Now he must fight alongside a handful of reluctant heroes to try and save the world before it’s too late."
1910,The Doctors are Out,Romance,Blau,Released,7,642201,9.54,57700000,7600000,COMPLETED,True,"The beloved Dr. Matias Guevara tends to his patients in his little neighborhood health clinic, unaware that Dr. Fernando Guevera opened his new veterinary clinic right next door! With their patients confused and their tolerance running thin, the two grown men constantly bicker and compete! Will their similar names and professions cause their rivalry to go untreated, or will they heal each others broken hearts?!"
3311,Leveling Up My Husband to the Max,Romance,"Uginon, Nuova, Curlin",Released,8,1100000,9.52,89600000,8400000,COMPLETED,True,"A cold, uncaring husband, and unreasonable mother-in-law, and a wrongful death — could your life get any worse? What if you were given a chance to change things? When Amber is sent ten years back in time at the moment of her execution, she finds herself face to face with the younger version of her husband, but something’s different about him... He’s completely at her beck and call! Will she be able to prevent the past from repeating itself, or will her life spiral into misery once again? Operation: Leveling Up My Husband to the Max begins now!"
2521,Act Like You Love Me!,Romance,XUANN,Released,7,1500000,9.69,128100000,11700000,COMPLETED,True,"25-year-old Ji-eon is stressed, overworked, and penniless. When a mix-up at a temp job has her spending a day as famous actor Doyun Nam’s personal assistant, she takes her anger out on a doll... which turns out to have the magical ability to control him at her every whim. Now it’s her turn to be the boss."
1726,Weak Hero,Action,"SEOPASS, RAZEN",Released,8,1500000,9.83,239100000,17600000,COMPLETED,True,"Once the bullies target you, it’s game over. The school is run by tyrants whose favorite hobby is tormenting the weakest kids in class. But then Gray arrived. This mysterious new student threatens to dismantle the established order. He may be small in stature, but his calculative and brutal fighting leaves unsuspecting opponents lying on the floor begging for mercy. Now the school's toughest bullies have to scramble to take down this new and unusual hero."
3785,DARK MOON: THE BLOOD ALTAR,Fantasy,HYBE,Released,6,1800000,9.75,62000000,4500000,COMPLETED,True,"Welcome to Riverfield, where the most popular boys at two rival schools happen to be vampires and werewolves. When a mysterious new student, Sooha, transfers to Riverfield, the rivals find themselves inexplicably drawn to her. As horrible incidents start to shake the town, the boys’ forgotten pasts slowly start to unravel… and their world turns upside down."
3993,My Reason to Die,Romance,YUJU,Released,7,1000000,9.8,58200000,3900000,COMPLETED,True,"Ji-o’s luck runs out when she gets injured before the tryouts for the national taekwondo team. In the middle of facing what seems to be the biggest crisis of her life, she meets Gyeol, a mysterious boy who changes her life forever. He’s the definition of a bad boy with a good heart, and she finds herself unable to resist his charms. However, she might be playing with fire as he’s someone who’s involved with the wrong crowd. Is falling for Gyeol worth the risk?"
5045,The Duke's Teddy Bear,Romance,"Choi Sungha, GOMDOL",Released,4,363814,8.78,16000000,1800000,COMPLETED,True,"What if your soul could leave your body and possess people -- or even animals?
Thanks to an incident in the past, that’s what happens to Marshall Lidiance every time she passes out or falls asleep. No one knows her little secret, but things become problematic for Marshall when she gets absorbed into a teddy bear owned by the icy-cold Duke Ludvillian! Will Marshall be able to figure out what caused the soul absorption while still keeping it a secret from everyone?"
4269,A Heart for the Emperor,Romance,"Studio wooridle, 6S",Released,3,267315,6.98,8100000,586930,COMPLETED,True,"Our protagonist ends her day as usual, rereading her favorite novel before sleep. But, after awakening in the body of Princess Charlioni of the Kingdom of Linoa, the protagonist of that very novel, she realizes that it's only a matter of time before her kingdom is ruthlessly defeated at the hands of Casikaf, the blood-thirsty Emperor of Pretas. Fortunately, she has the upper hand of knowing that he’ll fall madly in love with her at first sight. But when the novel starts veering off track and every character isn't who they appear to be, she'll have to take matters into her own hands to get her happy ending."
5733,My Sister's Private Life,Mystery,"Jojuhee, Nureom",Released,7,217253,9.16,6500000,653712,COMPLETED,True,"A woman wakes up in a hospital with no memory of who she is. She doesn’t even recognize herself in the mirror. She hit her head while falling down the stairs and suffers from temporary amnesia. As she gets to know herself, she is disappointed to find out that her handsome husband doesn’t even want to touch her and her career as an influencer is falling apart because she is suspected of murder. But it turns out she is living the life of her twin, Haemi."
1467,Freaking Romance,Romance,Snailords,Released,16,3400000,9.74,289700000,21400000,COMPLETED,True,"A sexy supernatural story about being out on your own, finding your dream apartment and discovering that your new place is haunted by a handsome spectral stranger from another dimension.  Sure, HE can’t see you and YOU can’t touch him, but who said every relationship starts out perfectly?"
5559,For the Third Time,Romance,"Got W, NARA",Released,3,327875,9.24,8400000,927470,COMPLETED,True,"Dohee is too busy girl-bossing her way up the corporate ladder to care about love. Her ability to randomly time loop makes her professionally successful but also renders all relationships meaningless. What's the point when she'll have to restart everything at some point? That all changes when Joonwon, her annoying new boss, reveals that he can time loop too. Though she cringes at the mere sight of him, he's also the only person who understands her. Will they learn how to find solace in each other, or will their professional friction mess up their one chance at love?"
3065,There Must Be Happy Endings,Romance,"Jaerim, Bulsa, FLADA",Released,7,868285,9.63,68500000,5700000,COMPLETED,True,"The day Yeonu’s contract marriage came to an end was also the day that she witnessed her soon-to-be ex-husband, Seonjae, die right in front of her eyes. But when a twist of fate has her travel 100 days back in time before the tragic accident, she decides to do everything she can to stop the accident from happening. With a second chance to make things right, Yeonu is determined to make sure that, this time around, they get their happy ending."
2509,Seasons of Blossom,Romance,"HONGDUCK, NEMONE",Released,9,1100000,9.89,82300000,9200000,COMPLETED,True,"Oh, to be young and in love. Oh, to be wild and carefree. The springtime of life is intense, tumultuous, and at times, oh so confusing. Spring, summer, fall and winter -- love blossoms in all seasons."
2087,AntiSTALKER,Romance,VOKIVORMOK,Released,7,681541,9.71,48900000,5100000,COMPLETED,True,"At this school usual students study with vampires from wealthy families. She is a representative from disciplinary committee, he is a guy who breaks school rules. She is a hunter, he is a target. He is her stalker, she is his target."
1262,Unholy Blood,Supernatural,"Lina Im, Jeonghyeon Kim",Released,13,2000000,9.85,131800000,13900000,COMPLETED,True,"When vampires destroy her chance to have the normal life she’s always wanted, Hayan is forced to draw on her darkest secret to rid the world of the merciless hunters that took it over 10 years ago. With the support of a rising star in the local police force, Hayan steps up to protect her loved ones, face her past, and get her revenge."
4841,Vampire Husband,Slice of life,Scragony,Released,9,338735,9.65,36900000,5900000,COMPLETED,True,"Charles is a vampire that never really expected to settle down, but Cheryl had other plans. Now they've been happily married for almost fifty years, but explaining why Charles still looks the way he did in his 20s is getting...difficult. They'll have to contend with Vampire Hunters, Werewolves, and Cheryl's old lady friends, but nothing is impossible for this supernatural duo!"
5881,Skylie,Romance,Sevmikyu,Released,9,108492,8.9,3400000,332535,COMPLETED,True,"On the last day of school, two girls decide to ask each other out. Katie, who is still unsure of herself and Skylar, who is very sure of herself. Can they make their newly formed relationship work? Read and find out!"
1652,Brass & Sass,Romance,antlerella,Released,8,771501,9.71,73100000,8800000,COMPLETED,True,"It may have been the music that attracted her to band class, but it was love that made her stay…even if she doesn't have any musical talent whatsoever.  But what high schooler Camilla lacks in ability, she makes up for in passion – especially when it comes to Victor, the handsome musician who’s caught her eye.  Will love rule the day, even when your crush-of-choice is a real brass-hole? Read on to find out!"
1536,Edith,Romance,Swansgarden,Released,7,1300000,9.46,122600000,11200000,COMPLETED,True,"Edith is not your typical heroine. She struggles with her confidence, her morals, and life in general by not only holding herself to high standards, but her men as well. Enter two less-than-perfect men: one who may be the Prince Charming she’s been waiting for to deliver a fairy tale ending, the other a brash reality check who does NOT believe in happily-ever-after.  What will Edith do? Will she sacrifice her standards? Or keep searching for that mythical white knight who may or may not exist in the first place? Funny, messy and sexy, Edith’s journey is relatable to anyone who’s ever left their heart on the battlefield of the dating world."
1537,Cursed Princess Club,Comedy,LambCat,Released,11,2300000,9.81,287900000,24300000,COMPLETED,True,"Meet Gwendolyn – living proof that princesses don’t always have it all. See, although she lives in a castle and her father is the King, Gwendolyn isn’t like a movie princess, or even a fairly-tale princess. She’s got a big heart, but isn’t particularly attractive and doesn’t have a Disney-quality singing voice. But one night, she accidentally stumbles upon the twisted world of the Cursed Princess Club, and her life will never be the same.  Hexed and cast out, the ladies of the club are just the people Gwendolyn needs to show her that just because she doesn’t “fit the mold” does not mean she’s any less of a princess."
5134,Dating to Survive,Romance,GM.T,Released,7,122630,9.47,5800000,555065,COMPLETED,True,"Would you confess your love for someone if it meant saving your life? Well, that's what I did. I’m a ghost named Umin, and my girlfriend is a ghost hunter. Quite the cliche, I know... Honestly, I don’t know how I’m gonna get rid of her, but I can’t just let her kill me, either!"
4178,Our Secret Alliance,Romance,Cakenyam,Released,13,513451,9.8,24900000,2100000,COMPLETED,True,From childhood friends to lovers! Se-i Yun and Jaeha Kim are model high school students who form an alliance to escape the prying eyes of their strict parents. They used to be childhood friends until something caused them to drift apart. Will this fake alliance be able to bring them back together?
3689,Bitten Contract,Romance,sungeun,Released,7,769421,9.57,56400000,4400000,COMPLETED,True,"Who needs medicine when a vampire's bite can instantly make you feel better? Chae-i visibly suffers from a chronic headache, which has earned her a terrible reputation as an actress. When she happens to get a taste of relief after getting bitten by the top star, Ijun -- who turns out to be a vampire -- she asks him to continue biting her, but Ijun offers a contractual relationship instead. What is his motive? Will Chae-i find relief?"
5064,To My First Love,Romance,"Lise, Songjoo Yoo",Released,4,353387,9.02,13500000,1000000,COMPLETED,True,"After the loss of a loved one, Jisu is offered a helping hand from her late grandmother’s student, who provides her with a place to stay and takes her under her wing. Despite her wish to get along, Jisu gets off on the wrong foot with their only son, Hajin, who mistakes her for a stalker after he encounters her on his doorstep. Will Jisu be able to resolve this misunderstanding and befriend Hajin? Or will their relationship turn into something more?"
5097,To the Stars I Love,Romance,"Gonarija, Soojeong",Released,7,77813,9.39,2700000,382961,COMPLETED,True,"Top actress Yujin Cha seems to have it all: beauty, talent, and success. But her world comes crashing down after a terrible car accident leaves her spirit separated from her body. Desperate to remember what happened on the night of the crash, she asks Chowon -- the college student she hit and the only person who can see her spirit -- if she can borrow her body. In exchange, she offers to help Chowon win back the love of her life. While their quest to uncover the truth is full of twists and turns, it is also filled with laughs, unlikely friendships, and above all, love."
5230,My Far Too Tumultuous Marriage,Romance,"NOH SEUNG-A, Easy-E, FORCE STUDIO",Released,7,295046,9.36,12200000,1200000,COMPLETED,True,"Finding love is the last thing on Soran’s mind. She’s busy trying to juggle a legal career and figuring out a way to pay off the debt she owes her stalker ex-boyfriend. All she wants is to move on and find peace, so when an unexpected opportunity presents itself, she seizes it. A fake marriage to Kangho Baek, a mysterious but successful businessman, sounds like the perfect solution to her problems. But what she doesn’t anticipate is falling in love with him. What happens when a marriage of convenience turns into something more?"
4635,Trapped,Thriller,HAEMURI,Released,10,429172,9.79,20900000,2400000,COMPLETED,True,"Chae-a Han and Yunsu Park may be perfect angels at church, but Chae-a is really a foul-mouthed ex-convict, and Yunsu is… a vampire? When Yunsu blackmails Chae-a with a murder she didn’t commit, she begins searching for ways to escape the situation until the perfect opportunity presents itself. With Yunsu’s life now at her mercy, the two begin a life-or-death game of cat and mouse, only to find themselves falling deeper and deeper into each other’s traps..."
5449,I Don't Hate Us,Drama,gpiee,Released,7,191582,9.25,5400000,525123,COMPLETED,True,"""Break up with him."" – What kind of a friend would say stuff like this to his best friend?! 
Jaesu Sang, a male friend of mine who wants me to break up with my boyfriend, and I, Wonsu Ha, who can never be strict with him, am now getting a love confession. Thanks to that, our relationship gradually began to crack, just like the cell phone screen he broke."
4603,Red Hood: Outlaws,Action,"Nico Bascuñan, Patrick R. Young, WmW",Released,6,361055,9.07,8300000,800628,COMPLETED,True,"The Outlaws try to go legit -- and fail spectacularly. The Justice League has issued a challenge to DC’s Dark Trinity, forcing Red Hood, Artemis of Bana-Mighdall, and Bizarro to try and replace their goody-two-shoe counterparts as the heroes the world neither deserves nor needs. 

In this original series, the Outlaws will battle some of DC’s biggest Super-Villains and Super Heroes -- but their biggest battles are among themselves. Can this team last? And can they find their own identities separate from Batman, Wonder Woman, and Superman?"
2529,Devilish Romance,Supernatural,"Lee Kong-joo, White Eagle",Released,7,500790,9.5,22000000,2700000,COMPLETED,True,"After being unfairly framed in devildom, middle-tier devil Sitri falls onto Earth as a human and searches for a serial killer who could take him back to his origin. He meets a stubborn, strict human boss who he initially hates; however, he eventually starts having feelings for her. Love has no limits, but... does it really? What will be their fate?"
4470,No Marriage is Perfect,Romance,"Lee Dahong, Long.B, CHOI",Released,5,553044,8.77,30500000,2800000,COMPLETED,True,"An argument, a fall, and a lie. Determined to save her loveless marriage, Yeonhwa impulsively fakes memory loss to buy herself some time. After all, who would insist on divorcing someone with a brain injury? But now, not only is her ice-cold husband suddenly warm and caring, he’s telling her that they’ve always shared a bed -- even though she knows they’ve never even kissed! How long can she hold him at bay? Does she even want to? And maybe more to the point, who’s playing who, here?"
2618,Shadow Bride,Romance,"Sae In Lee, Soo Bean Lim",Released,7,515146,9.5,24900000,2400000,COMPLETED,True,"Yunjo is a young prince who has always served his kingdom from behind the scenes. He’s spent his whole life in the shadow of his brother, the crown prince Yigang, fighting enemies and winning wars in his name. All that changes when one day, he meets Seolyun, a mysterious and charming woman who captivates him instantly. What happens when a man emerges from the shadows to follow his heart? Can he overcome all of the obstacles in his way to step into the light and be with the one he loves?"
66,The God of High School,Action,Yongje Park,Released,34,2900000,9.7,791600000,31600000,COMPLETED,True,"Mori Jin is a high school student and Taekwondo specialist who enters ""The God of High School,"" a fighting tournament that promises the winner anything they want. What began as a  competition to seek out the best high school fighter soon reveals itself to be part of a much greater plot that goes beyond Mori's wildest imagination. What will he give to become a true god?"
5049,Romantic Graffiti,Romance,Bamsik,Released,3,136004,9.33,4500000,423199,COMPLETED,True,"There’s nothing more shocking than your crush turning into a meaningless doodle you scribbled in class. That’s what happened to normal college student Do-yun Lee, who has feelings for his handsome roommate Jiwon Woo. One day, Do-yun confesses to Jiwon, who doesn’t exactly respond the way Do-yun had hoped he would. The heartbroken Do-yun draws an “ugly” version of Jiwon, and when he gets home, he’s stunned to find Jiwon looks exactly like his drawing. To end the unexpected curse, the two will have to face chaotic obstacles - and their undeniable attraction to each other."
6916,Say the Right Thing,Romance,SammyMontoya,Released,5,40637,9.72,688034,112781,COMPLETED,True,"On your arm are the first words your soulmate will ever say to you. Sometimes they're nice. Sometimes they're vague. Sometimes they're ""Watch it, Jackass."" And sometimes your soulmate is a wanted felon and also magic, which Seth discovers when he meets his soulmate, Errol, an alleged dark mage on the run. Oh well."
425,Hooky,Fantasy,Míriam Bonastre Tur,Released,21,1000000,9.81,111800000,10700000,COMPLETED,True,"Dani and Dorian have missed the bus of the school of magic. Now, they must find someone who teach them how to be a great and good witches... Or maybe not.​"
4735,The King and the Paladin,Fantasy,"IRINBI, Park JiEun",Released,3,181834,3.87,3100000,194859,COMPLETED,True,"“Don’t you dare expect kindness from me.”
Gentle and noble paladin, Ezekiel Nichs, is shocked to find out that he has been sold off to marry Bloody Calliope, the vicious tyrant that single-handedly seized the Kingdom of Alfensiad. But it turns out the two knew each other from childhood, and the tyrant holds a seething grudge against Ezekiel.
Will Ezekiel be able to clear the air and mend their relationship? Or will he be forever trapped to live a life of bondage and misery?

This series contains mature themes and depictions of sexual abuse, self harm and suicide, and graphic violence. Viewer discretion is advised."
1756,Not Even Bones,Thriller,"R Schaeffer, Starpiper, Glamist, Alai Cinereo, WmW",Released,6,1900000,9.6,147100000,13000000,COMPLETED,True,"Nita doesn’t hunt supernatural beings and sell their body parts on the black market – her mother does that. Nita only dissects the magical bodies for her mother. However, Nita's about to get a real taste of the family business and there is no turning back.
Now, Nita must decide whether she is willing to become a monster...

(Based on the YA novel by Rebecca Schaeffer.)"
3163,My Younger Brother's Friend,Romance,NIMNI,Released,7,476105,9.23,23600000,2600000,COMPLETED,True,"Ga-eun is a junior in college who lives with her younger brother, a senior in high school. Ever since their parents' death, she has tried to stay strong and confident amidst juggling school and raising her brother. And after getting dumped by her boyfriend, dating is the last thing on her mind... until she gets involved with three of her brother’s friends. Which one will she choose? The cheeky, handsome childhood friend Dowan? The calm, collected, and responsible class president Sangu? Or the quiet and intimidating but kind-hearted Jun?"
3115,'Til Debt Do Us Part,Romance,"janggreen, Flowbee",Released,9,517012,9.7,25900000,2200000,COMPLETED,True,"Subin's mom routinely pays for matchmakers to set her up on dates. Subin turns them all down, one after another. One day she runs into an old friend from school, and things start to get complicated when he suddenly asks her to marry him. Is he the answer to her prayers or a devil in disguise? Will she take this chance to clear her debt?"
2268,Viral Hit,Action,"Taejun Pak, Kim Junghyun",Released,10,1100000,9.81,127300000,9600000,COMPLETED,True,"Scrawny high school student Hobin Yu is probably the last guy you’d expect to star in a NewTube channel that revolves around fighting. But after following some advice from a mysterious NewTube channel, Hobin is soon knocking out guys stronger than him and raking in more money than he could have ever dreamed of. Can Hobin keep this up, or will he eventually meet his match?"
4634,Surviving as a Fish,Fantasy,DONG9,Released,7,162303,9.48,6200000,739953,COMPLETED,True,"Could you survive as a fish?
Yushin, the president of Saseong Group, is betrayed by his boss and thrown into a lake, left for dead. But a mysterious voice calls out to Yushin underwater. “Would you like to start a new life?”
He wakes up to find himself as a slimy, scaly largemouth bass tasked with a plethora of quests to fulfill that ultimately promises him one wish.
Will Yushin be able to navigate the waters and find a way to become human again?"
